entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_env_activities,has_env_activity,avg_env_adjustment,num_sdgs,has_sdg,unique_sdgs,target_scope_1_log,target_scope_2_log,revenue_safe,rev_x_env,rev_x_gov,E_x_S,S_x_G,E_x_G,revenue_log1p,esg_mean,esg_var,env_norm,gov_norm,soc_norm
1366,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2611800000.0,2.39,2.32,2.938,1.857,37827.0,1250.0,Manufacturing,C.11.2.B,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.063519401720207,-0.0755578724855412,-0.0502835699917025,-0.0198121698872729,-0.0459775815206272,-0.0120116207873386,0.0172557462165512,-0.0073838164353473,0.025727030179776,-0.0574460854368782,1,1,-0.1,1,1,1,10.540804848135403,7.1316985104669115,2611800000.0,6059376000.0,4850112600.0,6.81616,5.455866,4.30824,21.68330547613346,2.3716666666666666,0.29414233333333345,0.9782150386507379,0.7829936753338018,1.2387912860154604
1367,WEU,Western Europe,IE,Ireland,744117000.0,2.027,1.479,1.979,3.071,54564.0,3311.0,Operation,E.38.24.B,-0.644623426,-0.644623426,12.0,Responsible Consumption and Production,-0.1032381860498715,-0.145904760136749,-0.4001217167129427,5.708716165390393,0.5094662398901806,-0.906536503901975,-0.050568536396521,0.0191381784028238,-0.0763094968561554,0.130832072797387,18,1,-0.4297489505,18,1,3,10.90714793054719,8.10530751550515,744117000.0,1100549043.0,2285183307.0,2.9269410000000002,6.077509000000001,4.542009,20.427708839842005,2.1763333333333335,0.6628213333333334,0.6795833971511717,1.4110889875938122,0.909327615255016
1368,WEU,Western Europe,IT,Italy,502076000.0,2.953,3.136,2.86,2.738,1036.8,948.05,End-use,M.74.2.B,-0.062139851,-0.062139851,3.0,Good Health and Wellbeing,-0.0661346020005472,-0.0816150402491558,-0.0590636017385743,-0.0273957815395285,-0.0696158052690271,-0.0226760540156794,-0.0085634239868142,0.0379997228955137,0.0247338784636966,-0.0761072857487486,2,1,-0.062139851,2,1,1,6.944858366933639,6.855461484261003,502076000.0,1574510336.0,1374684088.0,8.96896,7.830679999999999,8.586368,20.034262062611067,2.9113333333333333,0.04157733333333337,1.0771696817036869,0.9404625601099152,0.982367758186398
1375,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1529800000.0,3.522,3.775,3.598,2.976,8391.0,1823.0,Other,ENVIB010,-0.1,-0.1,16.0,"Peace, Justice and Strong Institutions",-0.0632788839200542,-0.0788496809743639,-0.0549795977196654,-0.0219862553978024,-0.0520597004655156,-0.0136761291403721,0.0199891088302325,-0.0083408640681514,0.0298111489612362,-0.0666091690991398,2,1,-0.175,2,1,1,9.035034150076132,7.508787170634276,1529800000.0,5774995000.0,4552684800.0,13.58245,10.707647999999999,11.234399999999999,21.14840284550572,3.449666666666667,0.1761023333333333,1.0943086288530293,0.8626920475408252,1.0429993236061454
1378,WEU,Western Europe,SE,Sweden,737895000.0,2.698,3.0,2.864,1.952,2347.0,11307.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0717460360728053,-0.0852122486606124,-0.0854881822527672,-0.0449881268950452,-0.185533537644819,-0.0773270430274115,-0.3924608517350475,0.832804684302388,0.0321793067393853,0.1328207189998466,1,1,-0.1,1,1,1,7.761319180947987,9.33326571881348,737895000.0,2213685000.0,1440371040.0,8.591999999999999,5.590528,5.856,20.419312097374938,2.6053333333333333,0.32475733333333334,1.1514841351074718,0.7492323439099283,1.0992835209825997
1380,WEU,Western Europe,NL,Netherlands,456800000.0,3.054,3.294,2.956,2.738,1639.0,27296.0,Operation,MTH004,-1.0,-1.0,11.0,Sustainable Cities and Communities,-0.1039991684485202,-0.1620004603933714,2.362633033472922,0.0958458811300253,0.0071649854856579,0.0095029727952657,0.0291073478726158,-0.0063001931696786,0.0402177233326496,-1.0980664005557943,3,1,-1.0,3,1,1,7.402451520818244,10.2145320850248,456800000.0,1504699200.0,1250718400.0,9.737064,8.093528,9.018972,19.939756218495216,2.996,0.07848400000000001,1.0994659546061416,0.9138851802403204,0.986648865153538
1383,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1015900000.0,3.062,3.492,2.744,2.667,5640.0,199.0,Operation,L.68.6.B,-0.492174427,-0.492174427,3.0,Good Health and Wellbeing,-0.0642985134699078,-0.0767535165761608,-0.0518524030186887,-0.0205186525034459,-0.0477506205702084,-0.0124372450142603,0.0178659911453559,-0.0074744450486111,0.0266555570795626,-0.0590607382461562,2,1,-0.492174427,2,1,2,8.637816633739977,5.298317366548036,1015900000.0,3547522800.0,2709405300.0,9.582048,7.318248,9.313163999999999,20.739040757046123,2.9676666666666667,0.20767633333333335,1.17668201729754,0.8986858362349769,0.9246321464674829
1400,WEU,Western Europe,IT,Italy,1700000000.0,2.853,3.045,2.857,2.5,5265.0,3400.0,Operation,J.58.94.P,0.1,0.1,16.0,"Peace, Justice and Strong Institutions",-0.0922030896265872,-0.1108261435502265,-0.165674709733708,-0.1002157444500545,-0.4791223920645271,-0.212037044726281,-1.205243410073259,2.5097940052304155,0.05604761631408,0.4851720473203506,3,1,0.0333333333333333,3,1,1,8.569026340056254,8.131824785007195,1700000000.0,5176500000.0,4250000000.0,8.699565,7.1425,7.6125,21.253894088596816,2.800666666666667,0.07663633333333333,1.0872411330635563,0.892644608426565,1.0201142585098786
1401,NAM,Northern America,US,United States of America,14700000000.0,3.089,3.9,2.9,1.857,54917.0,208413.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0691784149358648,-0.0851845983585691,-0.0726067777725779,-0.0328535951903362,-0.1144513345352041,-0.0377411332650217,0.1183707710407596,-0.1734577916776824,0.82682098291748,0.3580576667935801,1,1,-0.1,1,1,1,10.913596442612834,12.247281765107854,14700000000.0,57330000000.0,27297900000.0,11.309999999999999,5.3853,7.2423,23.41111333079913,2.885666666666667,1.043616333333333,1.351507450617997,0.6435254707173386,1.0049670786646643
1406,WEU,Western Europe,NL,Netherlands,2940000000.0,3.019,3.65,2.803,2.143,127587.0,69470.0,Operation,MTH004,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.0898386153976516,-0.1321354073341827,1.559957049477848,0.05810581471417,-0.0081363798212163,0.0030113011375182,0.0240483743930968,-0.006096787500328,0.0335601995391124,-0.7464959154239983,2,1,-0.175,2,1,1,11.756561601583275,11.148664678286073,2940000000.0,10731000000.0,6300419999.999999,10.23095,6.006828999999999,7.821949999999999,21.80167541863714,2.8653333333333335,0.5706763333333333,1.273848301535598,0.7479060027919961,0.9782456956724057
1415,EA,Eastern Asia,CN,China,18200000000.0,3.091,3.944,3.079,1.571,194982.0,3486.0,Operation,MTH002,-0.1,-0.1,11.0,Sustainable Cities and Communities,-0.076088722872431,-0.0965239320315526,-0.0905734420834962,-0.0289522201123945,-0.1580887130394309,-0.0561894492254993,0.168725414155257,-0.2436539898622937,1.157589600871081,0.465726558521999,4,1,-0.1,4,1,2,12.180667654258352,8.156797046675651,18200000000.0,71780800000.0,28592200000.0,12.143576000000001,4.837109,6.1960239999999995,23.624687431084105,2.8646666666666665,1.4422363333333335,1.3767744938329067,0.5484058645566675,1.074819641610426
1418,NAM,Northern America,US,United States of America,3588600000.0,2.77,3.083,3.0,1.929,2659.0,0.0,Other,ENVIB025,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.0646953143903537,-0.0773758127282942,-0.0525712089004904,-0.0208461303037132,-0.0487649860113241,-0.0128124071098512,0.0191298014612891,-0.0092393073555313,0.0351049607811297,-0.0545655970635303,2,1,-0.25,2,1,1,7.886081401775745,0.0,3588600000.0,11063653800.0,6922409400.0,9.249,5.787,5.947107000000001,22.0010279915215,2.670666666666667,0.4142743333333334,1.1543934098851723,0.7222915626560159,1.1233150274588117
1419,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,4310000000.0,3.487,3.233,4.75,2.429,29145.0,26129.0,End-use,C.28.1.P,0.180046404,0.180046404,12.0,Responsible Consumption and Production,-0.0714543433951231,-0.088208397306661,-0.0702907449163933,-0.0297403294549145,-0.0767919919436843,-0.0210569165597233,0.0285071402750826,-0.0175491887100053,0.0481475412726238,-0.1141080816538929,2,1,0.140023202,2,1,2,10.280072961093643,10.170839358514659,4310000000.0,13934230000.0,10468990000.0,15.35675,11.537749999999999,7.852957,22.184203741294088,3.470666666666667,1.3891243333333336,0.9315213215520554,0.6998655397618132,1.3686131386861313
1425,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1706700000.0,3.382,3.351,4.818,1.714,2743.0,1630.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0664859263455187,-0.0803068492612332,-0.0578428317143451,-0.0235573237862275,-0.0577655511893246,-0.01551447936885,0.0212187838545707,-0.0116195824358161,0.0341963466123309,-0.0787315134071492,1,1,-0.1,1,1,1,7.917171988845776,7.396948602621014,1706700000.0,5719151700.0,2925283800.0,16.145118,8.258052,5.743614,21.25782751897491,3.294333333333334,2.4111123333333326,1.0172012546797529,0.5202873621370029,1.4625113831832437
1432,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,4120000000.0,3.28,3.76,3.17,2.548,67117.59,95402.05,Operation,MTH002,-0.1,-0.1,7.0,Affordable and Clean Energy,0.9173288355580012,-0.024452892314016,-0.0329299148943744,-0.011295682946777,-0.0327682888976938,-0.0074659397789207,0.0113721641708205,-0.003948268242903,0.0147012147106421,-0.0302292000851616,1,1,-0.1,1,1,1,11.114216333769063,11.465865827575223,4120000000.0,15491200000.0,10497760000.0,11.919199999999998,8.07716,9.58048,22.139119000550565,3.159333333333333,0.36732133333333317,1.1901244988394175,0.8064992614475629,1.0033762397130197
1437,WEU,Western Europe,SE,Sweden,19900000000.0,3.032,3.643,3.034,1.929,37.0,2299.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0636496682652504,-0.0757539542933954,-0.0503694118042499,-0.0198919154274601,-0.0475493082340196,-0.0126734038034739,0.0100578220581006,-0.0002618816574067,0.0225620850241084,-0.0519471675418486,2,1,-0.1,2,1,2,3.6375861597263857,7.7406644019172415,19900000000.0,72495700000.0,38387100000.0,11.052862,5.852586,7.027347,23.71398556872711,2.8686666666666665,0.7549503333333332,1.2699279572391355,0.6724378340692541,1.0576342086916104
1443,WEU,Western Europe,IT,Italy,435361000.0,2.861,3.0,2.953,2.5,666.0,369.0,End-use,C.14.34.P,-0.014515808,-0.014515808,3.0,Good Health and Wellbeing,-0.0656717774286601,-0.0781720795008427,-0.0586648288399249,-0.025688398877409,-0.0782130219989944,-0.0271185726113266,-0.0784364469134782,0.1889885898204634,0.0267539400778391,-0.0110964376283911,2,1,-0.014515808,2,1,2,6.502790045915623,5.91350300563827,435361000.0,1306083000.0,1088402500.0,8.859,7.382499999999999,7.5,19.89168613224317,2.8176666666666663,0.07623633333333332,1.0647107535786113,0.8872589613155094,1.0480302851058796
1456,WEU,Western Europe,FR,France,1080000000.0,2.95,3.871,2.954,1.286,3000.0,21000.0,Operation,J.58.101.B,-0.298666667,-0.298666667,9.0,"Industry, Innovation and Infrastructure",-0.0637617290007284,-0.0698605893380021,-0.0515297455541393,-0.0210720190730299,-0.0430168654802458,-0.0129709564697828,0.0143887008589137,-0.008214687942289,0.0376889454040168,-0.0691268729670091,3,1,-0.298666667,3,1,2,8.006700845440367,9.952325334619427,1080000000.0,4180680000.0,1388880000.0,11.434934,3.7988440000000003,4.978106,20.800226879008466,2.703666666666667,1.7175563333333335,1.4317593391690295,0.4756503513746763,1.0925903094562939
1457,WEU,Western Europe,IT,Italy,583000000.0,2.454,2.437,2.263,2.714,187900.0,14900.0,Operation,MTH002,-0.1,-0.1,11.0,Sustainable Cities and Communities,-0.0677135099056574,-0.0834417854633954,-0.0987519116650749,0.847179610964902,0.0444402129608825,-0.1451837978193826,0.0038759724473286,-0.0016581310932052,0.0044531359983819,-0.0164946005124639,2,1,-0.1,2,1,1,12.14367050736717,9.60918360377546,583000000.0,1420771000.0,1582262000.0,5.514931,6.141782,6.614018,20.18369774603003,2.4713333333333334,0.051734333333333354,0.9861073644456433,1.0981926085783653,0.9157000269759913
1467,WEU,Western Europe,ES,Spain,462000000.0,3.359,3.594,3.086,3.262,49.0,226.0,Other,ENVIB010,-0.054978355,-0.054978355,9.0,"Industry, Innovation and Infrastructure",-0.062594450777279,-0.0730701627079754,-0.0479744587869714,-0.018648532597628,-0.0423723915956423,-0.0110328069374342,0.0150650956874509,-0.0056553932471622,0.0225739823688137,-0.0492757451061675,2,1,-0.054978355,2,1,2,3.912023005428146,5.424950017481403,462000000.0,1660428000.0,1507044000.0,11.091083999999999,10.066531999999999,11.723628,19.951075451210514,3.314,0.06654399999999999,1.084490042245021,0.9843089921544961,0.9312009656004827
1476,WEU,Western Europe,DE,Germany,1230000000.0,3.254,3.55,3.0,3.024,1500.0,1324.0,Raw materials,C.14.20.B,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0699927313933375,-0.084871005515562,-0.0924527969318257,-0.0752853822393429,0.2511989712675664,0.0069738763148968,-0.0364503596344076,-0.003974961473709,0.0489375639987253,-0.0623692128798605,2,1,-0.175,2,1,2,7.313886831633462,7.1891677384203225,1230000000.0,4366500000.0,3719520000.0,10.649999999999999,9.072,10.735199999999999,20.930280007143747,3.191333333333333,0.09662533333333326,1.112387716732818,0.9475663254648006,0.9400459578023815
1478,WEU,Western Europe,DE,Germany,1636372108.0,2.621,2.466,2.517,3.024,344641.0,126727.0,Disposal ,C.17.2.B,-0.2425,-0.236125,3.0,Good Health and Wellbeing,-0.0660204150184977,-0.0797395964287815,-0.0567523937658609,-0.0241574008723111,-0.049871114775125,-0.0125928427240736,0.0333491020155517,-0.0098855139040762,0.0363539630281827,-0.1244516876341383,1,1,-0.236125,1,1,1,12.75026147609024,11.749798336368686,1636372108.0,4035293618.3280005,4948389254.592,6.2069220000000005,7.611408,7.457184000000001,21.21574749975302,2.6690000000000005,0.09516899999999998,0.92394155114275,1.1330086174597225,0.943049831397527
1483,WEU,Western Europe,NL,Netherlands,13800000000.0,2.898,3.313,2.983,2.048,7528.0,15899.0,Manufacturing,C.32.4.B,-0.226068527,-0.226068527,3.0,Good Health and Wellbeing,2.8750215252658315,0.0714519254895626,-0.0079999076585296,0.0008615873947499,-0.0208266458231517,-0.0024537349808089,0.0062556376443439,-0.0004648524054553,0.0036133402278506,-0.003977709934674,3,1,-0.108689509,3,1,3,8.926517509850122,9.674074388208323,13800000000.0,45719400000.0,28262400000.0,9.882679000000001,6.109184,6.785024000000001,23.347934429182033,2.781333333333334,0.4305583333333334,1.1911553211888781,0.7363374880153403,1.0725071907957813
1484,NAM,Northern America,US,United States of America,391110000.0,3.292,4.056,2.57,2.786,146713.0,33991.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0763579843217343,-0.1033984267922989,-0.0735504144873269,-0.1101036673686478,0.8900510804867807,0.0988513769442146,-0.0962069638318027,0.0112025626743275,-0.0357774172824221,0.1112691947178704,1,1,-0.1,1,1,1,11.896240392433818,10.433880481794647,391110000.0,1586342160.0,1089632460.0,10.423919999999999,7.160019999999999,11.300016,19.784499410863898,3.137333333333333,0.6446253333333334,1.2928176795580113,0.8880152996175097,0.8191670208244795
1490,WEU,Western Europe,DE,Germany,2640000000.0,2.502,3.5,1.9,1.429,19929.0,11527.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0647314287847237,-0.0778924577745602,-0.049147356370176,-0.0214737940179101,-0.0489436461689533,-0.013294672708558,0.0184319794298969,-0.0090679461624551,0.0268821899221094,-0.068146433806926,1,1,-0.1,1,1,1,9.89998141320684,9.352534137679358,2640000000.0,9240000000.0,3772560000.0,6.6499999999999995,2.7151,5.0015,21.694044754483425,2.2763333333333335,1.1784803333333334,1.5375604041587347,0.6277639478693805,0.8346756479718845
1491,NAM,Northern America,US,United States of America,1870000000.0,2.99,3.229,2.8,2.786,1012.0,5847.0,End-use,C.14.34.P,-0.014515808,-0.014515808,7.0,Affordable and Clean Energy,-0.0657551203446259,-0.0786381533656836,-0.0689238577220613,-0.0463298501784417,0.1062299304163007,-0.0014990829315399,-0.0112599661001743,-0.0048324688176679,0.0345913579753816,-0.052862079020133,1,1,-0.014515808,1,1,1,6.920671504248683,8.673855001429615,1870000000.0,6038230000.0,5209820000.0,9.0412,7.8008,8.995994,21.349204268347666,2.938333333333333,0.06341433333333338,1.098922291548497,0.9481565513329553,0.952921157118548
1493,NAM,Northern America,US,United States of America,2890000000.0,3.088,3.962,2.802,1.857,30424.0,73210.0,End-use,C.27.75.B,-0.074866644,-0.074866644,3.0,Good Health and Wellbeing,-0.068173288502474,-0.084392621728082,-0.0634212111286986,-0.0395390046877189,0.0921591411058499,-0.0002874318078473,0.013979076743616,-0.0187215400811901,0.0784723585898113,-0.1106433761261098,3,1,-0.074866644,3,1,1,10.323019917855728,11.201100961883556,2890000000.0,11450180000.0,5366730000.0,11.101524000000001,5.203314,7.3574340000000005,21.78452233941677,2.873666666666667,1.1116083333333338,1.3787263658508293,0.6462127363414917,0.9750608978076789
1494,NAM,Northern America,US,United States of America,14000000000.0,3.383,3.022,4.9,2.214,4319.0,0.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0664859263455187,-0.0803068492612332,-0.0578428317143451,-0.0235573237862275,-0.0577655511893246,-0.01551447936885,0.0212187838545707,-0.0116195824358161,0.0341963466123309,-0.0787315134071492,1,1,-0.1,1,1,1,8.371010681238156,0.0,14000000000.0,42308000000.0,30996000000.0,14.8078,10.848600000000001,6.690708,23.362323166633097,3.378666666666667,1.899057333333334,0.8944356748224149,0.6552880820836621,1.4502762430939224
1504,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1402367000.0,3.156,3.744,3.0,2.286,31283.0,1758.0,Other,ENVIB010,-0.2,-0.2,3.0,Good Health and Wellbeing,-0.0664529734140165,-0.0809451374853802,-0.0671620156751599,0.1385353053958061,-0.1678334143632735,0.9626840177164484,-0.0245675509052511,0.0027370044769031,-0.0069387151429222,0.0180807333122909,1,1,-0.2,1,1,1,10.350862063721502,7.472500744737558,1402367000.0,5250462048.0,3205810962.0,11.232000000000001,6.8580000000000005,8.558784000000001,21.061427360917957,3.01,0.5315160000000001,1.2438538205980068,0.759468438538206,0.9966777408637875
1511,WEU,Western Europe,PT,Portugal,715595511.0,3.054,3.504,2.799,2.548,21603.0,6759.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0763579843217343,-0.1033984267922989,-0.0735504144873269,-0.1101036673686478,0.8900510804867807,0.0988513769442146,-0.0962069638318027,0.0112025626743275,-0.0357774172824221,0.1112691947178704,1,1,-0.1,1,1,1,9.980633761712781,8.81877816903701,715595511.0,2507446670.544,1823337362.028,9.807696,7.131852,8.928192000000001,20.388625637919027,2.950333333333333,0.24566033333333331,1.1876624110270027,0.8636312281098182,0.9487063608631794
1538,WEU,Western Europe,NL,Netherlands,610000000.0,2.805,3.9,1.655,2.214,142884.0,118052.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.0959927574205907,-0.092915897146455,-0.054146164742422,-0.1252756818719341,-0.0546843606124605,0.7129452587394665,0.1213501067010831,-0.4075404015545239,0.3299699609076096,1,1,-0.1,1,1,1,11.869795389898933,11.678888955151365,610000000.0,2379000000.0,1350540000.0,6.4545,3.66417,8.634599999999999,20.228969516770974,2.5896666666666666,1.3658503333333332,1.5059853262968208,0.8549362852361951,0.6390783884669842
1553,WEU,Western Europe,GI,Gibraltar,1754500000.0,3.507,3.072,5.0,2.5,892.0,2497.0,End-use,C.14.34.P,-0.014515808,-0.014515808,3.0,Good Health and Wellbeing,-0.0664859263455187,-0.0803068492612332,-0.0578428317143451,-0.0235573237862275,-0.0577655511893246,-0.01551447936885,0.0212187838545707,-0.0116195824358161,0.0341963466123309,-0.0787315134071492,1,1,-0.014515808,1,1,1,6.794586580876499,7.823245690685523,1754500000.0,5389824000.0,4386250000.0,15.36,12.5,7.68,21.285449753557508,3.5239999999999996,1.715728,0.8717366628830875,0.7094211123723043,1.4188422247446086
1557,WEU,Western Europe,FR,France,2402800000.0,3.018,3.4,2.995,2.357,41609.0,5271.0,Raw materials,C.28.81.P,0.025,0.025,12.0,Responsible Consumption and Production,0.0285787709365184,-0.0866379983175456,0.6968984481913777,0.0308681983779928,-0.0581620859104272,-0.0170189791899529,-0.0398229856974165,0.0033316583628821,-0.0347629707544057,0.70159925320325,6,1,0.2072499999999997,6,1,2,10.636095801976987,8.570165076182343,2402800000.0,8169520000.0,5663399600.000001,10.183,7.059215000000001,8.0138,21.59990056135646,2.917333333333333,0.27648633333333317,1.1654478976234004,0.8079296160877515,1.0266224862888484
1564,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,581000000.0,2.822,3.0,3.0,2.286,426.0,2280.0,Operation,MTH002,-0.1,-0.1,12.0,Responsible Consumption and Production,-0.0633403691229345,-0.0752967644829997,-0.0498439932312763,-0.0197420854823577,-0.0487958224961485,-0.0131246000524798,0.0047813128239577,0.0001923254602402,0.0191234435923057,-0.0499184799457416,1,1,-0.1,1,1,1,6.056784013228625,7.732369222284388,581000000.0,1743000000.0,1328166000.0,9.0,6.8580000000000005,6.8580000000000005,20.180261316537354,2.762,0.16993199999999997,1.0861694424330195,0.8276611151339609,1.0861694424330195
1575,NAM,Northern America,US,United States of America,6967200000.0,2.845,3.834,2.362,1.643,26095.0,28933.0,Other,ENVIB010,-0.3,-0.3,3.0,Good Health and Wellbeing,-0.0762039604850762,-0.1031428826805553,0.1146591990797702,-0.0805482173201163,0.683116963266014,0.075669998878687,-0.0701113429799753,0.0073297904136715,-0.0215783933268377,-0.003399901313873,2,1,-0.3,2,1,1,10.169537324860794,10.272772653189536,6967200000.0,26712244800.0,11447109600.0,9.055908,3.8807660000000004,6.299262000000001,22.664479259486335,2.613,1.247371,1.4672789896670495,0.628779181017987,0.9039418293149637
1588,WEU,Western Europe,ES,Spain,211200000.0,3.524,3.9,3.0,3.476,734.0,202.0,End-use,H.49.6.B,-0.1,-0.1,7.0,Affordable and Clean Energy,-0.0645551999583202,-0.0771715882327758,-0.0527835995227008,-0.0167049804870563,-0.0521933822264807,0.0130268644637609,0.0158814490210824,-0.009681932128512,0.022090660993059,-0.0532538518316318,1,1,-0.1,1,1,1,6.5998704992128365,5.313205979041787,211200000.0,823680000.0,734131200.0,11.7,10.428,13.5564,19.16831611453123,3.4586666666666672,0.2027253333333333,1.1276021588280645,1.0050115651503468,0.8673862760215881
1589,WEU,Western Europe,IT,Italy,353567895.0,3.375,3.9,3.0,2.881,7593.0,11597.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0631064118431341,-0.0748905569720497,-0.0489830637063936,-0.0191102242106268,-0.0437520482231445,-0.0113922246439139,0.016530114447674,-0.007464641758579,0.0276750563665838,-0.0489602711119679,1,1,-0.1,1,1,1,8.935113740791747,9.358587948436385,353567895.0,1378914790.5,1018629105.4949999,11.7,8.642999999999999,11.235899999999999,19.68358609275073,3.2603333333333335,0.31042033333333335,1.1961967079030773,0.8836519783253245,0.920151313771598
1594,WEU,Western Europe,NL,Netherlands,857000000.0,2.741,3.484,1.765,2.571,1683.0,13541.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0647314287847237,-0.0778924577745602,-0.049147356370176,-0.0214737940179101,-0.0489436461689533,-0.013294672708558,0.0184319794298969,-0.0090679461624551,0.0268821899221094,-0.068146433806926,1,1,-0.1,1,1,1,7.428927194802272,9.51355124604559,857000000.0,2985788000.0,2203347000.0,6.14926,4.537815,8.957364,20.568948477728917,2.606666666666667,0.7396943333333335,1.3365728900255753,0.9863171355498721,0.6771099744245523
1609,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,6253400000.0,3.329,3.836,2.92,2.905,95262.0,4562.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0619366094852212,-0.0730533528010217,-0.046273849330449,-0.0177867612514231,-0.0398627862214798,-0.0102797723845584,0.0144160231771957,-0.0059002599129753,0.0209975269402896,-0.0451218235203936,1,1,-0.1,1,1,1,11.46439676661563,8.425735580927402,6253400000.0,23988042400.0,18166127000.0,11.20112,8.4826,11.143579999999998,22.556391152940275,3.220333333333333,0.2843403333333333,1.1911810371597145,0.9020805299658421,0.9067384328744437
1615,WEU,Western Europe,FR,France,2820000000.0,2.942,2.899,2.841,3.138,1900.0,30900.0,Operation,J.58.101.B,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.0625841683464494,-0.0740607302642751,-0.0476718321394274,-0.0184500743984825,-0.0417096092176708,-0.0107894592016098,0.0152268472185562,-0.006249983336411,0.0222859253137415,-0.0481259818338697,2,1,-0.25,2,1,2,7.550135342488429,10.33854382482173,2820000000.0,8175180000.0,8849160000.0,8.236059000000001,8.915058,9.097062,21.760002722251045,2.9593333333333334,0.02478233333333329,0.9796125253435458,1.0603739580986709,0.9600135165577833
1618,WEU,Western Europe,DE,Germany,1540000000.0,2.843,3.9,1.9,2.071,112.0,3.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.0959927574205907,-0.092915897146455,-0.054146164742422,-0.1252756818719341,-0.0546843606124605,0.7129452587394665,0.1213501067010831,-0.4075404015545239,0.3299699609076096,1,1,-0.1,1,1,1,4.727387818712341,1.3862943611198906,1540000000.0,6006000000.0,3189340000.0000005,7.409999999999999,3.9349000000000003,8.0769,21.1550482540213,2.623666666666667,1.229080333333333,1.4864693177486976,0.7893533223224495,0.7241773599288527
1637,WEU,Western Europe,FR,France,1160000000.0,2.97,3.0,3.0,2.881,3389.0,1220.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0716281504483391,-0.0928066073278627,-0.0756241623350741,-0.0398179488969136,-0.1070230200250194,-0.0383760318477118,-0.035243065114929,0.0935483156338255,0.0309824074256261,-0.1170741632987114,2,1,0.075,2,1,2,8.128585200374497,7.107425474110705,1160000000.0,3480000000.0,3341959999.9999995,9.0,8.642999999999999,8.642999999999999,20.87168584292675,2.9603333333333333,0.004720333333333351,1.0133993919603648,0.9732012160792703,1.0133993919603648
1639,WEU,Western Europe,ES,Spain,1439919000.0,3.832,3.595,4.9,2.976,4992.0,59700.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0664859263455187,-0.0803068492612332,-0.0578428317143451,-0.0235573237862275,-0.0577655511893246,-0.01551447936885,0.0212187838545707,-0.0116195824358161,0.0341963466123309,-0.0787315134071492,1,1,-0.1,1,1,1,8.51579221050061,10.997104049659168,1439919000.0,5176508805.0,4285198944.0,17.6155,14.582400000000002,10.69872,21.087852699646714,3.8236666666666665,0.9646603333333337,0.9401970185685643,0.7783105221863831,1.281492459245053
